user_id,name,birthdate,national_health_card_number,cpf,unit,medical_care_date,health_condition
861,Isaac Caldeira,1988-01-20,30421578904,120.384.576-62,Unidade de saude Mariane,2023-06-07 16:31:42.721960,hipertensao
861,Isaac Caldeira,1988-01-20,30421578904,120.384.576-62,Unidade de saude Mariane,2023-11-17 11:36:00.630484,dengue
861,Isaac Caldeira,1988-01-20,30421578904,120.384.576-62,Unidade de saude Mariane,2023-12-02 06:42:52.224250,hipertensao
861,Isaac Caldeira,1988-01-20,30421578904,120.384.576-62,Unidade de saude Mariane,2023-09-11 01:45:28.544141,ferida vascular
861,Isaac Caldeira,1988-01-20,30421578904,120.384.576-62,Unidade de saude Mariane,2024-01-08 09:33:35.314924,hipertensao
861,Isaac Caldeira,1988-01-20,30421578904,120.384.576-62,Unidade de saude Mariane,"21 June, 2023",ferida vascular
861,Isaac Caldeira,1988-01-20,30421578904,120.384.576-62,Unidade de saude Mariane,2023-09-18 11:00:46.404424,dengue
861,Isaac Caldeira,1988-01-20,30421578904,120.384.576-62,Unidade de saude Mariane,"30 May, 2023",ferida vascular
861,Isaac Caldeira,1988-01-20,30421578904,120.384.576-62,Unidade de saude Mariane,2023-07-15 10:57:00.265119,hipertensao
861,Isaac Caldeira,1988-01-20,30421578904,120.384.576-62,Unidade de saude Mariane,2023-12-22 00:27:35.517543,hipertensao
862,Isaac Mendes,1992-04-24,52410867308,175.204.683-80,Unidade de saude Daniela,2023-08-23 19:10:41.830826,dengue
862,Isaac Mendes,1992-04-24,52410867308,175.204.683-80,Unidade de saude Daniela,"22 October, 2023",diabetes
862,Isaac Mendes,1992-04-24,52410867308,175.204.683-80,Unidade de saude Daniela,2023-05-04,hipertensao
862,Isaac Mendes,1992-04-24,52410867308,175.204.683-80,Unidade de saude Daniela,2023-06-27 06:11:04.883920,hipertensao
862,Isaac Mendes,1992-04-24,52410867308,175.204.683-80,Unidade de saude Daniela,2024-03-16 09:02:05.067767,diabetes
862,Isaac Mendes,1992-04-24,52410867308,175.204.683-80,Unidade de saude Daniela,2023-09-18 21:36:44.711975,hipertensao
862,Isaac Mendes,1992-04-24,52410867308,175.204.683-80,Unidade de saude Daniela,2023-12-30 02:19:44.504931,diabetes
862,Isaac Mendes,1992-04-24,52410867308,175.204.683-80,Unidade de saude Daniela,2023-06-09,ferida vascular
862,Isaac Mendes,1992-04-24,52410867308,175.204.683-80,Unidade de saude Daniela,2023-11-12 12:13:41.854698,diabetes
863,Marcelo Costa,2000-12-26,61582074976,257.948.301-23,Unidade de saude Daniela,2023-11-21 19:26:11.235039,hipertensao
863,Marcelo Costa,2000-12-26,61582074976,257.948.301-23,Unidade de saude Daniela,"23 May, 2023",diabetes
863,Marcelo Costa,2000-12-26,61582074976,257.948.301-23,Unidade de saude Daniela,2023-07-07 06:30:30.512544,hipertensao
863,Marcelo Costa,2000-12-26,61582074976,257.948.301-23,Unidade de saude Daniela,"23 March, 2024",hipertensao
863,Marcelo Costa,2000-12-26,61582074976,257.948.301-23,Unidade de saude Daniela,2023-08-31 18:37:23.875527,ferida vascular
863,Marcelo Costa,2000-12-26,61582074976,257.948.301-23,Unidade de saude Daniela,2024-01-27 19:36:02.516831,ferida vascular
865,Alana da Luz,2005-12-07,94182670396,219.436.087-50,Unidade de saude Daniela,2023-08-19 12:00:04.999407,dengue
865,Alana da Luz,2005-12-07,94182670396,219.436.087-50,Unidade de saude Daniela,2023-08-10 17:38:49.773855,dengue
865,Alana da Luz,2005-12-07,94182670396,219.436.087-50,Unidade de saude Daniela,"24 June, 2023",dengue
866,Ryan Castro,1979-03-19,40875623107,496.053.872-47,Unidade de saude Cecília,2023-10-31,ferida vascular
866,Ryan Castro,1979-03-19,40875623107,496.053.872-47,Unidade de saude Cecília,2024-04-04,hipertensao
866,Ryan Castro,1979-03-19,40875623107,496.053.872-47,Unidade de saude Cecília,2023-10-02 18:56:32.878787,diabetes
866,Ryan Castro,1979-03-19,40875623107,496.053.872-47,Unidade de saude Cecília,"10 August, 2023",hipertensao
866,Ryan Castro,1979-03-19,40875623107,496.053.872-47,Unidade de saude Cecília,2023-12-31,diabetes
866,Ryan Castro,1979-03-19,40875623107,496.053.872-47,Unidade de saude Cecília,2023-06-06 10:24:29.906858,dengue
867,Sr. João Gabriel Cunha,1984-12-11,26347509865,263.580.491-51,Unidade de saude Maria Vitória,2023-08-09 20:00:03.890833,diabetes
867,Sr. João Gabriel Cunha,1984-12-11,26347509865,263.580.491-51,Unidade de saude Maria Vitória,2023-08-29 22:39:15.299467,dengue
867,Sr. João Gabriel Cunha,1984-12-11,26347509865,263.580.491-51,Unidade de saude Maria Vitória,2023-09-24,hipertensao
867,Sr. João Gabriel Cunha,1984-12-11,26347509865,263.580.491-51,Unidade de saude Maria Vitória,2023-05-30,diabetes
867,Sr. João Gabriel Cunha,1984-12-11,26347509865,263.580.491-51,Unidade de saude Maria Vitória,2024-03-21 20:29:16.026282,hipertensao
867,Sr. João Gabriel Cunha,1984-12-11,26347509865,263.580.491-51,Unidade de saude Maria Vitória,2023-11-29 11:31:20.691687,dengue
867,Sr. João Gabriel Cunha,1984-12-11,26347509865,263.580.491-51,Unidade de saude Maria Vitória,2023-11-08 03:07:55.897940,diabetes
867,Sr. João Gabriel Cunha,1984-12-11,26347509865,263.580.491-51,Unidade de saude Maria Vitória,2024-01-25 22:29:18.322208,hipertensao
867,Sr. João Gabriel Cunha,1984-12-11,26347509865,263.580.491-51,Unidade de saude Maria Vitória,2024-02-04 17:14:02.072889,ferida vascular
867,Sr. João Gabriel Cunha,1984-12-11,26347509865,263.580.491-51,Unidade de saude Maria Vitória,2023-06-24,diabetes
867,Sr. João Gabriel Cunha,1984-12-11,26347509865,263.580.491-51,Unidade de saude Maria Vitória,2024-01-22 18:10:58.443847,dengue
867,Sr. João Gabriel Cunha,1984-12-11,26347509865,263.580.491-51,Unidade de saude Maria Vitória,2023-07-05 04:46:23.042851,diabetes
867,Sr. João Gabriel Cunha,1984-12-11,26347509865,263.580.491-51,Unidade de saude Maria Vitória,2024-03-23 19:58:31.794541,ferida vascular
868,Rebeca da Paz,1993-12-03,89462753083,748.625.310-08,Unidade de saude Mariane,2024-03-21 02:10:19.504808,diabetes
868,Rebeca da Paz,1993-12-03,89462753083,748.625.310-08,Unidade de saude Mariane,"14 January, 2024",hipertensao
868,Rebeca da Paz,1993-12-03,89462753083,748.625.310-08,Unidade de saude Mariane,2024-04-12 02:05:16.096161,ferida vascular
868,Rebeca da Paz,1993-12-03,89462753083,748.625.310-08,Unidade de saude Mariane,2024-04-09 05:51:23.625193,ferida vascular
868,Rebeca da Paz,1993-12-03,89462753083,748.625.310-08,Unidade de saude Mariane,2024-01-24 21:24:12.632373,dengue
868,Rebeca da Paz,1993-12-03,89462753083,748.625.310-08,Unidade de saude Mariane,2023-12-20 08:30:29.803865,hipertensao
869,Theo Pereira,1981-09-23,65902743125,129.065.378-02,Unidade de saude Cecília,2024-01-07 12:34:06.755925,ferida vascular
869,Theo Pereira,1981-09-23,65902743125,129.065.378-02,Unidade de saude Cecília,2023-10-28 11:18:36.815996,diabetes
869,Theo Pereira,1981-09-23,65902743125,129.065.378-02,Unidade de saude Cecília,2024-03-08 20:59:42.343050,dengue
869,Theo Pereira,1981-09-23,65902743125,129.065.378-02,Unidade de saude Cecília,2023-09-05 14:50:55.155116,ferida vascular
869,Theo Pereira,1981-09-23,65902743125,129.065.378-02,Unidade de saude Cecília,2023-09-12 00:13:40.267609,dengue
870,Benjamin Novaes,2004-01-02,86541397066,091.543.682-51,Unidade de saude Milena,"30 December, 2023",diabetes
870,Benjamin Novaes,2004-01-02,86541397066,091.543.682-51,Unidade de saude Milena,2023-06-28 12:51:55.483351,ferida vascular
870,Benjamin Novaes,2004-01-02,86541397066,091.543.682-51,Unidade de saude Milena,2023-06-30 21:48:13.319722,diabetes
870,Benjamin Novaes,2004-01-02,86541397066,091.543.682-51,Unidade de saude Milena,2024-02-03 00:07:57.837887,diabetes
870,Benjamin Novaes,2004-01-02,86541397066,091.543.682-51,Unidade de saude Milena,2023-10-26 22:24:40.510282,dengue
870,Benjamin Novaes,2004-01-02,86541397066,091.543.682-51,Unidade de saude Milena,2023-10-13 17:05:53.875121,dengue
870,Benjamin Novaes,2004-01-02,86541397066,091.543.682-51,Unidade de saude Milena,2023-08-09 17:14:42.868061,ferida vascular
870,Benjamin Novaes,2004-01-02,86541397066,091.543.682-51,Unidade de saude Milena,2024-02-14 00:19:55.598282,ferida vascular
870,Benjamin Novaes,2004-01-02,86541397066,091.543.682-51,Unidade de saude Milena,2023-10-15 10:36:53.136304,diabetes
871,João Miguel Rodrigues,1978-12-14,25738609492,294.058.763-92,Unidade de saude Maria,2023-10-12 09:58:26.434587,ferida vascular
871,João Miguel Rodrigues,1978-12-14,25738609492,294.058.763-92,Unidade de saude Maria,2023-05-16 18:25:14.409946,ferida vascular
871,João Miguel Rodrigues,1978-12-14,25738609492,294.058.763-92,Unidade de saude Maria,2024-03-13 19:25:48.804201,hipertensao
871,João Miguel Rodrigues,1978-12-14,25738609492,294.058.763-92,Unidade de saude Maria,"07 November, 2023",hipertensao
871,João Miguel Rodrigues,1978-12-14,25738609492,294.058.763-92,Unidade de saude Maria,2023-11-20,hipertensao
871,João Miguel Rodrigues,1978-12-14,25738609492,294.058.763-92,Unidade de saude Maria,2023-10-04 17:04:03.440323,diabetes
871,João Miguel Rodrigues,1978-12-14,25738609492,294.058.763-92,Unidade de saude Maria,2023-10-05 17:29:35.203122,hipertensao
871,João Miguel Rodrigues,1978-12-14,25738609492,294.058.763-92,Unidade de saude Maria,2024-01-18,hipertensao
871,João Miguel Rodrigues,1978-12-14,25738609492,294.058.763-92,Unidade de saude Maria,2023-06-27 03:47:19.475218,diabetes
871,João Miguel Rodrigues,1978-12-14,25738609492,294.058.763-92,Unidade de saude Maria,2024-02-19 18:38:50.781363,dengue
871,João Miguel Rodrigues,1978-12-14,25738609492,294.058.763-92,Unidade de saude Maria,2023-05-13 15:41:13.140098,diabetes
871,João Miguel Rodrigues,1978-12-14,25738609492,294.058.763-92,Unidade de saude Maria,2023-10-13 07:25:26.231880,ferida vascular
871,João Miguel Rodrigues,1978-12-14,25738609492,294.058.763-92,Unidade de saude Maria,2024-02-02 01:55:39.758793,ferida vascular
871,João Miguel Rodrigues,1978-12-14,25738609492,294.058.763-92,Unidade de saude Maria,2023-05-05 01:00:42.377845,hipertensao
872,Alícia Lopes,1991-09-26,89527041694,804.569.127-11,Unidade de saude Daniela,2024-01-06 19:49:56.179285,diabetes
872,Alícia Lopes,1991-09-26,89527041694,804.569.127-11,Unidade de saude Daniela,"29 July, 2023",dengue
872,Alícia Lopes,1991-09-26,89527041694,804.569.127-11,Unidade de saude Daniela,2023-08-05 21:55:41.866525,ferida vascular
872,Alícia Lopes,1991-09-26,89527041694,804.569.127-11,Unidade de saude Daniela,2023-07-18 11:28:15.113489,hipertensao
872,Alícia Lopes,1991-09-26,89527041694,804.569.127-11,Unidade de saude Daniela,2023-11-10 11:13:17.088085,dengue
872,Alícia Lopes,1991-09-26,89527041694,804.569.127-11,Unidade de saude Daniela,2023-11-01 21:13:17.331346,hipertensao
872,Alícia Lopes,1991-09-26,89527041694,804.569.127-11,Unidade de saude Daniela,2023-08-22 06:09:51.726110,diabetes
872,Alícia Lopes,1991-09-26,89527041694,804.569.127-11,Unidade de saude Daniela,2024-04-10 09:33:16.837108,ferida vascular
872,Alícia Lopes,1991-09-26,89527041694,804.569.127-11,Unidade de saude Daniela,2023-09-13 12:22:21.080456,hipertensao
872,Alícia Lopes,1991-09-26,89527041694,804.569.127-11,Unidade de saude Daniela,2024-03-20 21:31:11.602718,hipertensao
872,Alícia Lopes,1991-09-26,89527041694,804.569.127-11,Unidade de saude Daniela,"24 October, 2023",ferida vascular
874,Vicente Ferreira,1994-12-16,10385294689,427.560.981-67,Unidade de saude Maria,2023-06-06 19:51:15.076825,dengue
875,Valentina Castro,1987-11-19,32760419525,051.264.798-49,Unidade de saude Daniela,2024-02-19 04:42:19.206438,ferida vascular
875,Valentina Castro,1987-11-19,32760419525,051.264.798-49,Unidade de saude Daniela,2023-06-03 23:19:28.227605,dengue
876,Letícia da Cruz,2004-03-24,69502487176,691.348.572-73,Unidade de saude Maria Alice,"24 November, 2023",hipertensao
876,Letícia da Cruz,2004-03-24,69502487176,691.348.572-73,Unidade de saude Maria Alice,2024-04-11 06:24:57.345808,ferida vascular
876,Letícia da Cruz,2004-03-24,69502487176,691.348.572-73,Unidade de saude Maria Alice,2023-11-25 14:57:21.956124,ferida vascular
876,Letícia da Cruz,2004-03-24,69502487176,691.348.572-73,Unidade de saude Maria Alice,2024-02-01 16:59:22.310728,ferida vascular
876,Letícia da Cruz,2004-03-24,69502487176,691.348.572-73,Unidade de saude Maria Alice,2023-11-16 09:33:55.518227,diabetes
876,Letícia da Cruz,2004-03-24,69502487176,691.348.572-73,Unidade de saude Maria Alice,2023-11-29 06:07:43.833975,dengue
876,Letícia da Cruz,2004-03-24,69502487176,691.348.572-73,Unidade de saude Maria Alice,2023-06-22 14:50:18.674537,dengue
876,Letícia da Cruz,2004-03-24,69502487176,691.348.572-73,Unidade de saude Maria Alice,2023-06-14 02:43:50.216126,hipertensao
877,Igor Freitas,1991-08-20,56342918791,354.027.961-06,Unidade de saude Daniela,2024-03-14 22:52:29.555052,ferida vascular
877,Igor Freitas,1991-08-20,56342918791,354.027.961-06,Unidade de saude Daniela,2024-01-12 05:19:27.544564,diabetes
877,Igor Freitas,1991-08-20,56342918791,354.027.961-06,Unidade de saude Daniela,2023-07-25 03:20:37.492978,dengue
877,Igor Freitas,1991-08-20,56342918791,354.027.961-06,Unidade de saude Daniela,2024-04-15 11:05:11.037157,ferida vascular
877,Igor Freitas,1991-08-20,56342918791,354.027.961-06,Unidade de saude Daniela,2024-04-07 05:53:04.120073,ferida vascular
877,Igor Freitas,1991-08-20,56342918791,354.027.961-06,Unidade de saude Daniela,2024-01-08 02:44:28.860806,ferida vascular
877,Igor Freitas,1991-08-20,56342918791,354.027.961-06,Unidade de saude Daniela,2023-09-04 07:20:44.830376,diabetes
877,Igor Freitas,1991-08-20,56342918791,354.027.961-06,Unidade de saude Daniela,"30 June, 2023",dengue
877,Igor Freitas,1991-08-20,56342918791,354.027.961-06,Unidade de saude Daniela,2023-11-15 21:30:42.889115,ferida vascular
878,Sra. Isabel Vieira,1993-11-11,3571986202,857.094.621-01,Unidade de saude Milena,"06 May, 2023",diabetes
878,Sra. Isabel Vieira,1993-11-11,3571986202,857.094.621-01,Unidade de saude Milena,2024-01-13,hipertensao
878,Sra. Isabel Vieira,1993-11-11,3571986202,857.094.621-01,Unidade de saude Milena,"12 April, 2024",dengue
878,Sra. Isabel Vieira,1993-11-11,3571986202,857.094.621-01,Unidade de saude Milena,2024-02-13 03:07:36.497652,ferida vascular
878,Sra. Isabel Vieira,1993-11-11,3571986202,857.094.621-01,Unidade de saude Milena,2024-04-08 13:14:52.247267,diabetes
878,Sra. Isabel Vieira,1993-11-11,3571986202,857.094.621-01,Unidade de saude Milena,2023-09-28 18:02:50.487535,hipertensao
878,Sra. Isabel Vieira,1993-11-11,3571986202,857.094.621-01,Unidade de saude Milena,2023-11-18 18:01:22.112751,ferida vascular
878,Sra. Isabel Vieira,1993-11-11,3571986202,857.094.621-01,Unidade de saude Milena,2023-07-22 16:55:44.843987,diabetes
878,Sra. Isabel Vieira,1993-11-11,3571986202,857.094.621-01,Unidade de saude Milena,2024-04-07 03:53:46.226794,ferida vascular
878,Sra. Isabel Vieira,1993-11-11,3571986202,857.094.621-01,Unidade de saude Milena,2023-06-19 12:07:10.466631,diabetes
878,Sra. Isabel Vieira,1993-11-11,3571986202,857.094.621-01,Unidade de saude Milena,2023-04-26 14:19:36.536839,hipertensao
878,Sra. Isabel Vieira,1993-11-11,3571986202,857.094.621-01,Unidade de saude Milena,2024-01-16 15:10:09.959023,hipertensao
878,Sra. Isabel Vieira,1993-11-11,3571986202,857.094.621-01,Unidade de saude Milena,2023-12-30 10:09:36.630058,ferida vascular
878,Sra. Isabel Vieira,1993-11-11,3571986202,857.094.621-01,Unidade de saude Milena,2023-07-24 04:54:19.128261,diabetes
878,Sra. Isabel Vieira,1993-11-11,3571986202,857.094.621-01,Unidade de saude Milena,2023-08-30 02:39:33.200475,diabetes
878,Sra. Isabel Vieira,1993-11-11,3571986202,857.094.621-01,Unidade de saude Milena,2024-01-08 21:28:54.194670,dengue
879,Eduardo Dias,1995-02-19,82150964333,413.298.507-50,Unidade de saude Mariane,2023-12-14 22:30:51.976496,diabetes
879,Eduardo Dias,1995-02-19,82150964333,413.298.507-50,Unidade de saude Mariane,2023-07-24 10:27:04.231267,dengue
879,Eduardo Dias,1995-02-19,82150964333,413.298.507-50,Unidade de saude Mariane,2023-12-24 04:04:13.180199,dengue
879,Eduardo Dias,1995-02-19,82150964333,413.298.507-50,Unidade de saude Mariane,2024-04-12 23:04:53.825095,ferida vascular
879,Eduardo Dias,1995-02-19,82150964333,413.298.507-50,Unidade de saude Mariane,2023-06-20 20:16:04.873117,diabetes
879,Eduardo Dias,1995-02-19,82150964333,413.298.507-50,Unidade de saude Mariane,2024-01-07 19:43:18.443427,dengue
879,Eduardo Dias,1995-02-19,82150964333,413.298.507-50,Unidade de saude Mariane,2024-04-12 23:38:22.628689,ferida vascular
879,Eduardo Dias,1995-02-19,82150964333,413.298.507-50,Unidade de saude Mariane,2023-06-15,diabetes
879,Eduardo Dias,1995-02-19,82150964333,413.298.507-50,Unidade de saude Mariane,2023-12-24 00:14:06.065074,diabetes
879,Eduardo Dias,1995-02-19,82150964333,413.298.507-50,Unidade de saude Mariane,2023-06-15 18:00:04.171520,dengue
879,Eduardo Dias,1995-02-19,82150964333,413.298.507-50,Unidade de saude Mariane,"06 March, 2024",hipertensao
879,Eduardo Dias,1995-02-19,82150964333,413.298.507-50,Unidade de saude Mariane,"31 July, 2023",dengue
879,Eduardo Dias,1995-02-19,82150964333,413.298.507-50,Unidade de saude Mariane,2024-03-08 23:21:51.504869,diabetes
879,Eduardo Dias,1995-02-19,82150964333,413.298.507-50,Unidade de saude Mariane,2023-05-18 01:21:54.520569,ferida vascular
879,Eduardo Dias,1995-02-19,82150964333,413.298.507-50,Unidade de saude Mariane,2024-03-23 06:49:24.127040,hipertensao
879,Eduardo Dias,1995-02-19,82150964333,413.298.507-50,Unidade de saude Mariane,2024-01-31,dengue
879,Eduardo Dias,1995-02-19,82150964333,413.298.507-50,Unidade de saude Mariane,2023-10-08 07:58:27.081778,ferida vascular
880,Felipe Peixoto,1986-12-24,10582947332,328.407.516-07,Unidade de saude Daniela,"07 November, 2023",diabetes
880,Felipe Peixoto,1986-12-24,10582947332,328.407.516-07,Unidade de saude Daniela,2023-07-05 06:22:30.250654,diabetes
880,Felipe Peixoto,1986-12-24,10582947332,328.407.516-07,Unidade de saude Daniela,2024-03-02 15:38:43.422136,hipertensao
880,Felipe Peixoto,1986-12-24,10582947332,328.407.516-07,Unidade de saude Daniela,"13 December, 2023",ferida vascular
880,Felipe Peixoto,1986-12-24,10582947332,328.407.516-07,Unidade de saude Daniela,2023-12-27 13:55:35.089056,diabetes
881,Yasmin da Costa,2007-05-25,45932810670,908.564.172-11,Unidade de saude Maria,2023-12-18 21:49:49.067890,diabetes
881,Yasmin da Costa,2007-05-25,45932810670,908.564.172-11,Unidade de saude Maria,2023-08-13 08:00:47.169129,hipertensao
881,Yasmin da Costa,2007-05-25,45932810670,908.564.172-11,Unidade de saude Maria,2024-04-07 12:58:41.209101,hipertensao
881,Yasmin da Costa,2007-05-25,45932810670,908.564.172-11,Unidade de saude Maria,"09 February, 2024",diabetes
881,Yasmin da Costa,2007-05-25,45932810670,908.564.172-11,Unidade de saude Maria,2024-03-19 13:30:12.354229,diabetes
881,Yasmin da Costa,2007-05-25,45932810670,908.564.172-11,Unidade de saude Maria,2023-09-14 09:30:16.946611,diabetes
881,Yasmin da Costa,2007-05-25,45932810670,908.564.172-11,Unidade de saude Maria,2023-12-17 21:28:48.865404,hipertensao
881,Yasmin da Costa,2007-05-25,45932810670,908.564.172-11,Unidade de saude Maria,"02 June, 2023",dengue
881,Yasmin da Costa,2007-05-25,45932810670,908.564.172-11,Unidade de saude Maria,2023-08-05 20:02:08.576128,dengue
881,Yasmin da Costa,2007-05-25,45932810670,908.564.172-11,Unidade de saude Maria,2023-11-14 20:29:25.176429,dengue
881,Yasmin da Costa,2007-05-25,45932810670,908.564.172-11,Unidade de saude Maria,2023-11-30 11:22:19.759152,dengue
881,Yasmin da Costa,2007-05-25,45932810670,908.564.172-11,Unidade de saude Maria,2024-03-10,diabetes
881,Yasmin da Costa,2007-05-25,45932810670,908.564.172-11,Unidade de saude Maria,2023-11-23 16:12:00.478943,ferida vascular
881,Yasmin da Costa,2007-05-25,45932810670,908.564.172-11,Unidade de saude Maria,"19 August, 2023",ferida vascular
882,Ana Clara Mendes,1988-02-10,80317295659,164.258.390-15,Unidade de saude Gabriela,2023-05-24 12:16:52.599458,ferida vascular
882,Ana Clara Mendes,1988-02-10,80317295659,164.258.390-15,Unidade de saude Gabriela,2023-08-19 23:46:44.708946,hipertensao
882,Ana Clara Mendes,1988-02-10,80317295659,164.258.390-15,Unidade de saude Gabriela,2023-10-16 10:53:55.591902,ferida vascular
882,Ana Clara Mendes,1988-02-10,80317295659,164.258.390-15,Unidade de saude Gabriela,2023-10-11 07:42:48.099207,hipertensao
882,Ana Clara Mendes,1988-02-10,80317295659,164.258.390-15,Unidade de saude Gabriela,2023-09-30 04:50:24.793884,diabetes
882,Ana Clara Mendes,1988-02-10,80317295659,164.258.390-15,Unidade de saude Gabriela,2023-11-22 23:44:48.761116,ferida vascular
882,Ana Clara Mendes,1988-02-10,80317295659,164.258.390-15,Unidade de saude Gabriela,2023-11-26 21:08:33.880594,dengue
882,Ana Clara Mendes,1988-02-10,80317295659,164.258.390-15,Unidade de saude Gabriela,2024-02-14 22:58:34.451340,hipertensao
882,Ana Clara Mendes,1988-02-10,80317295659,164.258.390-15,Unidade de saude Gabriela,2023-10-04 19:39:00.994279,diabetes
883,Evelyn Nogueira,1974-02-15,83945012651,869.270.135-12,Unidade de saude Mariane,2023-07-09 05:21:03.317775,diabetes
883,Evelyn Nogueira,1974-02-15,83945012651,869.270.135-12,Unidade de saude Mariane,2023-11-06 18:43:24.717006,hipertensao
883,Evelyn Nogueira,1974-02-15,83945012651,869.270.135-12,Unidade de saude Mariane,"22 August, 2023",diabetes
883,Evelyn Nogueira,1974-02-15,83945012651,869.270.135-12,Unidade de saude Mariane,"12 June, 2023",diabetes
883,Evelyn Nogueira,1974-02-15,83945012651,869.270.135-12,Unidade de saude Mariane,"26 January, 2024",ferida vascular
883,Evelyn Nogueira,1974-02-15,83945012651,869.270.135-12,Unidade de saude Mariane,2024-01-03 02:39:17.247905,dengue
883,Evelyn Nogueira,1974-02-15,83945012651,869.270.135-12,Unidade de saude Mariane,2023-06-06 00:12:56.106607,diabetes
884,Maria Cecília Ribeiro,2001-06-02,25089164398,071.692.583-40,Unidade de saude Gabriela,2023-10-13 20:29:23.333835,hipertensao
884,Maria Cecília Ribeiro,2001-06-02,25089164398,071.692.583-40,Unidade de saude Gabriela,2023-09-07 20:45:16.753328,ferida vascular
884,Maria Cecília Ribeiro,2001-06-02,25089164398,071.692.583-40,Unidade de saude Gabriela,2023-09-16 00:52:05.675142,ferida vascular
884,Maria Cecília Ribeiro,2001-06-02,25089164398,071.692.583-40,Unidade de saude Gabriela,2023-12-03 11:47:33.076414,ferida vascular
884,Maria Cecília Ribeiro,2001-06-02,25089164398,071.692.583-40,Unidade de saude Gabriela,2023-06-30 13:21:08.542118,dengue
885,Heloísa Vieira,1992-10-25,82503174914,942.768.350-38,Unidade de saude Daniela,2023-07-15 17:30:06.003561,hipertensao
885,Heloísa Vieira,1992-10-25,82503174914,942.768.350-38,Unidade de saude Daniela,"02 March, 2024",dengue
885,Heloísa Vieira,1992-10-25,82503174914,942.768.350-38,Unidade de saude Daniela,2024-04-15 01:54:38.830881,dengue
885,Heloísa Vieira,1992-10-25,82503174914,942.768.350-38,Unidade de saude Daniela,2024-01-31 21:30:38.054582,ferida vascular
885,Heloísa Vieira,1992-10-25,82503174914,942.768.350-38,Unidade de saude Daniela,2023-12-30 12:00:42.583757,dengue
885,Heloísa Vieira,1992-10-25,82503174914,942.768.350-38,Unidade de saude Daniela,2023-06-29 06:00:49.722559,hipertensao
885,Heloísa Vieira,1992-10-25,82503174914,942.768.350-38,Unidade de saude Daniela,2023-10-17,ferida vascular
885,Heloísa Vieira,1992-10-25,82503174914,942.768.350-38,Unidade de saude Daniela,2023-06-04 02:55:30.966751,diabetes
885,Heloísa Vieira,1992-10-25,82503174914,942.768.350-38,Unidade de saude Daniela,2023-05-06 23:33:13.775989,dengue
885,Heloísa Vieira,1992-10-25,82503174914,942.768.350-38,Unidade de saude Daniela,2024-02-06 23:44:05.824734,dengue
885,Heloísa Vieira,1992-10-25,82503174914,942.768.350-38,Unidade de saude Daniela,2023-08-17 01:47:33.049707,ferida vascular
886,Luiza Mendes,1991-11-01,36085917457,671.942.853-55,Unidade de saude Maria Alice,2023-08-10 03:26:23.967231,diabetes
886,Luiza Mendes,1991-11-01,36085917457,671.942.853-55,Unidade de saude Maria Alice,"17 October, 2023",ferida vascular
886,Luiza Mendes,1991-11-01,36085917457,671.942.853-55,Unidade de saude Maria Alice,2024-02-06 04:56:58.189120,dengue
886,Luiza Mendes,1991-11-01,36085917457,671.942.853-55,Unidade de saude Maria Alice,2024-03-09 01:08:57.285687,hipertensao
886,Luiza Mendes,1991-11-01,36085917457,671.942.853-55,Unidade de saude Maria Alice,2023-09-26,diabetes
886,Luiza Mendes,1991-11-01,36085917457,671.942.853-55,Unidade de saude Maria Alice,2024-03-18 18:59:10.424944,dengue
886,Luiza Mendes,1991-11-01,36085917457,671.942.853-55,Unidade de saude Maria Alice,2023-12-29 23:58:29.722189,diabetes
886,Luiza Mendes,1991-11-01,36085917457,671.942.853-55,Unidade de saude Maria Alice,2024-03-03 22:35:07.089170,dengue
886,Luiza Mendes,1991-11-01,36085917457,671.942.853-55,Unidade de saude Maria Alice,2024-02-14 12:10:08.387940,hipertensao
886,Luiza Mendes,1991-11-01,36085917457,671.942.853-55,Unidade de saude Maria Alice,2024-03-19 07:38:20.047107,dengue
886,Luiza Mendes,1991-11-01,36085917457,671.942.853-55,Unidade de saude Maria Alice,"26 April, 2023",diabetes
886,Luiza Mendes,1991-11-01,36085917457,671.942.853-55,Unidade de saude Maria Alice,2023-05-05,hipertensao
886,Luiza Mendes,1991-11-01,36085917457,671.942.853-55,Unidade de saude Maria Alice,2023-10-13 21:56:21.317477,hipertensao
886,Luiza Mendes,1991-11-01,36085917457,671.942.853-55,Unidade de saude Maria Alice,2023-06-05 12:55:21.152306,dengue
886,Luiza Mendes,1991-11-01,36085917457,671.942.853-55,Unidade de saude Maria Alice,2024-03-05 10:00:49.971334,dengue
886,Luiza Mendes,1991-11-01,36085917457,671.942.853-55,Unidade de saude Maria Alice,2023-12-08 07:29:47.547216,diabetes
886,Luiza Mendes,1991-11-01,36085917457,671.942.853-55,Unidade de saude Maria Alice,2024-02-19 12:02:44.667789,diabetes
886,Luiza Mendes,1991-11-01,36085917457,671.942.853-55,Unidade de saude Maria Alice,2023-08-09 13:58:31.692480,diabetes
887,Evelyn das Neves,1973-06-29,45913602889,436.012.978-50,Unidade de saude Gabriela,2023-09-24 00:54:36.726699,hipertensao
887,Evelyn das Neves,1973-06-29,45913602889,436.012.978-50,Unidade de saude Gabriela,2023-10-15 21:59:05.703227,dengue
